monitoring_location_id,datetime,characteristic,parameter_code,value,unit,fraction,detection_condition,qualifier,lab_name,priority_group,huc8
TCEQMAIN-13072,2025-10-21,"Temperature, sample",,28.9,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2025-10-21,"Temperature, sample",,28.5,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2025-10-21,"Temperature, sample",,29.1,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2025-10-21,"Temperature, sample",,28.4,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2025-10-21,"Temperature, sample",,28.8,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-02-09,"Temperature, sample",,17.7,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-02-09,"Temperature, sample",,17.3,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-02-09,"Temperature, sample",,17.1,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-02-09,"Temperature, sample",,18.0,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-02-09,"Temperature, sample",,16.8,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-05-04,"Temperature, sample",,25.9,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-05-04,"Temperature, sample",,24.8,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-05-04,"Temperature, sample",,25.6,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-05-04,"Temperature, sample",,25.5,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2026-05-04,"Temperature, sample",,24.8,deg C,,,,,temperature,12110208
TCEQMAIN-13072,2005-02-03,Total dissolved solids,,3430.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2005-05-10,Total dissolved solids,,3160.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2005-08-22,Total dissolved solids,,6640.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2005-11-21,Total dissolved solids,,2990.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2006-02-15,Total dissolved solids,,12600.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2006-05-08,Total dissolved solids,,2130.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2006-08-28,Total dissolved solids,,8330.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2006-11-09,Total dissolved solids,,5770.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2007-02-28,Total dissolved solids,,4330.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2007-05-03,Total dissolved solids,,4090.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2007-08-29,Total dissolved solids,,2350.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2007-08-29,Total dissolved solids,,2330.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2007-11-28,Total dissolved solids,,4320.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2008-02-21,Total dissolved solids,,3580.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2008-04-17,Total dissolved solids,,3260.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2008-08-14,Total dissolved solids,,3020.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2008-10-09,Total dissolved solids,,3460.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2009-05-06,Total dissolved solids,,7010.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2009-07-16,Total dissolved solids,,5040.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2010-02-25,Total dissolved solids,,3650.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2010-05-06,Total dissolved solids,,4640.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2010-06-08,Total dissolved solids,,5770.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2010-08-31,Total dissolved solids,,2420.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2011-02-23,Total dissolved solids,,5470.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2011-05-10,Total dissolved solids,,6820.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2013-07-01,Total dissolved solids,,37300.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2013-07-01,Total dissolved solids,,3810.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2013-07-29,Total dissolved solids,,30100.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2013-07-29,Total dissolved solids,,10600.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2013-08-19,Total dissolved solids,,4760.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13072,2013-08-19,Total dissolved solids,,20100.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13073,2005-02-03,Ammonia-nitrogen,,0.28,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2005-05-11,Ammonia-nitrogen,,0.47,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2005-11-21,Ammonia-nitrogen,,0.42,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2006-02-16,Ammonia-nitrogen,,0.46,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2006-05-08,Ammonia-nitrogen,,0.06,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2006-08-28,Ammonia-nitrogen,,0.29,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2006-11-09,Ammonia-nitrogen,,0.7,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2007-02-28,Ammonia-nitrogen,,0.75,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2007-05-03,Ammonia-nitrogen,,0.28,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2007-11-28,Ammonia-nitrogen,,0.45,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2007-11-28,Ammonia-nitrogen,,0.46,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2008-02-21,Ammonia-nitrogen,,0.23,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2008-04-17,Ammonia-nitrogen,,0.14,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2008-08-14,Ammonia-nitrogen,,0.15,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2008-10-09,Ammonia-nitrogen,,0.13,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2009-05-06,Ammonia-nitrogen,,0.24,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2010-02-25,Ammonia-nitrogen,,0.28,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2010-06-08,Ammonia-nitrogen,,0.24,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2010-08-31,Ammonia-nitrogen,,0.19,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2011-02-23,Ammonia-nitrogen,,0.48,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2011-05-10,Ammonia-nitrogen,,0.53,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2011-07-14,Ammonia-nitrogen,,0.15,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2011-08-10,Ammonia-nitrogen,,0.9,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2011-11-15,Ammonia-nitrogen,,0.67,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2012-02-28,Ammonia-nitrogen,,0.18,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2012-12-04,Ammonia-nitrogen,,0.49,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2013-02-25,Ammonia-nitrogen,,0.34,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2013-05-14,Ammonia-nitrogen,,0.21,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2013-08-22,Ammonia-nitrogen,,0.24,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2013-11-14,Ammonia-nitrogen,,0.13,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2014-08-20,Ammonia-nitrogen,,1.23,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2014-11-20,Ammonia-nitrogen,,0.2,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2014-12-16,Ammonia-nitrogen,,0.16,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2015-05-28,Ammonia-nitrogen,,0.16,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2016-02-29,Ammonia-nitrogen,,0.35,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2016-06-21,Ammonia-nitrogen,,0.06,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2017-11-30,Ammonia-nitrogen,,0.31,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2018-03-14,Ammonia-nitrogen,,0.21,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2018-05-17,Ammonia-nitrogen,,0.11,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2018-10-23,Ammonia-nitrogen,,0.05,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2019-01-17,Ammonia-nitrogen,,0.11,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2019-04-30,Ammonia-nitrogen,,0.2,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2019-11-20,Ammonia-nitrogen,,0.24,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2020-02-19,Ammonia-nitrogen,,0.18,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2024-12-16,Ammonia-nitrogen,,0.33,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2025-03-04,Ammonia-nitrogen,,0.34,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2025-07-28,Ammonia-nitrogen,,0.38,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2025-10-21,Ammonia-nitrogen,,0.09,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2005-02-03,Chlorophyll a,,19.2,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2005-05-11,Chlorophyll a,,25.1,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2005-08-22,Chlorophyll a,,37.9,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2005-11-21,Chlorophyll a,,28.8,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2006-05-08,Chlorophyll a,,15.3,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2006-08-28,Chlorophyll a,,28.2,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2006-11-09,Chlorophyll a,,14.0,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2007-02-28,Chlorophyll a,,8.86,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2007-05-03,Chlorophyll a,,11.4,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2007-11-28,Chlorophyll a,,7.35,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2007-11-28,Chlorophyll a,,7.17,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2008-02-21,Chlorophyll a,,8.76,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2008-04-17,Chlorophyll a,,13.7,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2008-08-14,Chlorophyll a,,34.8,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2008-10-09,Chlorophyll a,,74.7,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2009-05-06,Chlorophyll a,,15.2,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2009-07-16,Chlorophyll a,,78.2,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2010-02-25,Chlorophyll a,,18.7,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2010-05-06,Chlorophyll a,,39.0,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2010-06-08,Chlorophyll a,,19.2,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2011-02-23,Chlorophyll a,,11.0,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2011-05-10,Chlorophyll a,,4.65,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2011-07-14,Chlorophyll a,,44.2,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2011-08-10,Chlorophyll a,,3.21,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2011-11-15,Chlorophyll a,,5.42,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2012-02-28,Chlorophyll a,,14.1,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2012-05-17,Chlorophyll a,,24.5,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2012-08-27,Chlorophyll a,,28.3,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2012-12-04,Chlorophyll a,,3.94,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2013-02-25,Chlorophyll a,,5.47,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2013-05-14,Chlorophyll a,,21.7,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2013-08-22,Chlorophyll a,,60.3,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2013-11-14,Chlorophyll a,,26.4,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2014-08-07,Chlorophyll a,,23.8,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2014-08-20,Chlorophyll a,,28.0,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2014-08-27,Chlorophyll a,,81.9,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2014-11-20,Chlorophyll a,,12.4,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2014-12-16,Chlorophyll a,,32.4,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2015-05-28,Chlorophyll a,,36.6,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2015-07-29,Chlorophyll a,,51.6,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2015-10-08,Chlorophyll a,,486.0,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2016-02-29,Chlorophyll a,,19.2,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2016-06-21,Chlorophyll a,,71.9,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2016-07-27,Chlorophyll a,,59.5,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2016-09-29,Chlorophyll a,,18.6,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2017-05-16,Chlorophyll a,,12.3,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2017-11-30,Chlorophyll a,,3.9,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2018-03-14,Chlorophyll a,,12.0,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2018-05-17,Chlorophyll a,,22.5,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2018-07-26,Chlorophyll a,,74.3,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2018-10-23,Chlorophyll a,,16.5,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2019-01-17,Chlorophyll a,,24.0,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2019-04-30,Chlorophyll a,,17.3,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2019-08-07,Chlorophyll a,,12.7,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2019-11-20,Chlorophyll a,,5.38,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2020-02-19,Chlorophyll a,,7.45,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2024-12-16,Chlorophyll a,,8.5,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2025-03-04,Chlorophyll a,,9.09,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2025-07-28,Chlorophyll a,,16.6,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2025-10-21,Chlorophyll a,,55.2,ug/L,,,,,chlorophyll,12110208
TCEQMAIN-13073,2005-02-03,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.98,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2005-05-11,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.57,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2005-08-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.34,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2005-11-21,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.92,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2006-02-16,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.57,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2006-05-08,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.84,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2006-08-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.92,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2006-11-09,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.02,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2007-02-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.78,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2007-05-03,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.27,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2007-08-29,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.31,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2007-11-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.95,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2007-11-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.98,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2008-02-21,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.11,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2008-04-17,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.96,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2008-08-14,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.29,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2008-10-09,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.01,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2009-05-06,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.94,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2009-07-16,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.0,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2010-02-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.4,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2010-05-06,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.6,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2010-06-08,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.55,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2010-08-31,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.86,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2011-02-23,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.83,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2011-05-10,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.38,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2011-07-14,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.25,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2011-08-10,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.03,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2011-11-15,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.6,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2012-02-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.92,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2012-05-17,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.7,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2012-08-27,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.06,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2012-12-04,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.93,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2013-02-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,5.08,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2013-05-14,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.96,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2013-08-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.5,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2013-11-14,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.37,mg/L,,,,,nitrogen,12110208
TCEQMAIN-13073,2014-08-20,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.04,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2014-08-27,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.85,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2014-11-20,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,5.4,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2014-12-16,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.22,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2015-05-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.62,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2015-07-29,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.04,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2015-10-08,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.25,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2016-02-29,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.25,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2016-06-21,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.73,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2016-07-27,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.08,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2016-09-29,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.72,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2017-05-16,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.22,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2017-11-30,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.78,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2018-03-14,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.98,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2018-05-17,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.7,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2018-07-26,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.56,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2018-10-23,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,3.81,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2019-08-07,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,2.47,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2020-02-19,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,5.04,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2019-01-17,Nitrate + Nitrite,,2.0,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2019-04-30,Nitrate + Nitrite,,3.69,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2024-12-16,Nitrate + Nitrite,,4.56,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2025-03-04,Nitrate + Nitrite,,5.79,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2025-07-28,Nitrate + Nitrite,,3.65,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2025-10-21,Nitrate + Nitrite,,3.61,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2005-02-03,Nitrogen,,0.99,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2005-05-11,Nitrogen,,1.44,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2005-08-22,Nitrogen,,1.16,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2005-11-21,Nitrogen,,1.52,mg/L,Total,,,,nitrogen,12110208
TCEQMAIN-13073,2006-05-08,Nitrogen,,0.96,mg/L,Total,,,,nitrogen,12110208
