huc8,name,water_year,precip_mm,et_mm,runoff_mm,surf_runoff_mm,subsurf_runoff_mm,recharge_mm,balance_mm,soil_moisture_m3m3,swe_mm,canopy_mm,t2_degc,td2_degc,q2_kgkg,n_months
12110208,South Laguna Madre,1980,666.0549794519297,413.64992010129777,97.23925407408932,-18.35495523902692,115.59420931311624,188.27572863648876,155.16580527654264,0.2938426401674082,6.65508152935235e-08,0.004022333798679264,23.459152434246505,18.00779367943693,0.013915536214733822,12
12110208,South Laguna Madre,1981,990.2421663874426,693.9874987353863,172.84850759928892,-2.847346967061785,175.6958545663507,175.87342202458038,123.40616005276732,0.34648919845426923,8.690021530966747e-08,0.006954298812399819,22.668697456318057,18.530836432111244,0.014169877095003709,12
12110208,South Laguna Madre,1982,419.47539255238775,471.37227513642904,9.648772729736166,-38.118354758266086,47.76712748800225,97.84768645165117,-61.54565531377746,0.3099940199505967,8.034608632964414e-09,0.004163469192533132,23.287242932376557,18.674230633516288,0.014280595291738455,12
12110208,South Laguna Madre,1983,854.8298416489083,575.065238487155,120.29976749820645,32.4363088234956,87.86345867471084,115.13141638583154,159.4648356635468,0.32252672239159896,4.5387396687441177e-07,0.006050737901734718,22.864513985945393,17.964648620291996,0.013730522494762469,12
12110208,South Laguna Madre,1984,694.2342868424753,516.7189061930379,69.64974281853145,4.831262074587123,64.81848074394433,105.37204266110385,107.86563783090591,0.31531891456821176,6.818468137195938e-07,0.005347969483050131,22.682380194722214,17.322653847550157,0.013389386666646554,12
12110208,South Laguna Madre,1985,631.4377294942387,538.2473204020256,50.19021860329839,-20.753901312019206,70.9441199153176,87.69186428949065,43.000190488914754,0.31995648746410676,6.850825571806823e-09,0.005224456601318396,23.314934267120805,18.79176976968114,0.014395866784565172,12
12110208,South Laguna Madre,1986,423.39038346461405,441.04364357022257,-0.7022065928182073,-36.97546356347351,36.273256970655304,48.42723508737449,-16.951053512790317,0.3046768720001523,3.6922881047699206e-09,0.0035560019876538563,23.823546732745,18.633869156084472,0.01417903995902673,12
12110208,South Laguna Madre,1987,1035.879123927778,625.1011783781902,192.94543872948964,72.14055570042167,120.80488302906798,138.58840042083014,217.83250682009816,0.33758648556589327,6.029091175564197e-08,0.007114170772473209,22.66343270063311,18.099887720177662,0.013857163898085537,12
12110208,South Laguna Madre,1988,593.9884092620196,473.8037257000212,39.83283827232768,-16.480710139204632,56.31354841153231,77.77214722787394,80.3518452896707,0.3132621193072985,9.637933390779982e-11,0.004501639857077375,22.91768556252697,17.834930873088922,0.013594791401489515,12
12110208,South Laguna Madre,1989,552.2021366608254,500.7536269655763,35.23103028202321,-14.502149456266451,49.733179738289664,67.98259896075308,16.217479413225917,0.3064883399639901,4.266048233107877e-09,0.0038753026677228204,23.71875265378867,18.502923937776472,0.014168743918041736,12
12110208,South Laguna Madre,1990,625.0218203036566,502.47312564491483,37.51836234557144,-12.508198791190894,50.02656113676233,59.165510325704794,85.0303323131703,0.31277227449131934,1.3453029078547133e-07,0.0038879328849971313,23.46453879774782,18.439676752316018,0.01422479768809992,12
12110208,South Laguna Madre,1991,797.6026418528044,562.1029384151542,90.85902727096234,20.444284058616436,70.41474321234591,72.72878080553706,144.64067616668783,0.31578165459164714,2.116091368866416e-09,0.004164822798859636,23.969535170824827,18.752268077905512,0.014454255302240931,12
